adm1.x,adm2.x,adm1.y,adm2.y,adm1.distance,adm2.distance,distance,accepted
Mezochi,Poto Correia,Mezochi,Poto Coreia,5.55111512312578e-17,0.0277777777777779,0.0277777777777779,Yes
Caue,Angra Toldo,Caue,AngraToldo,5.55111512312578e-17,0.0303030303030303,0.0303030303030304,Yes
Cantagalo,Angra Toldo Cavalete,Cantagalo,Angra Toldo (Cavalete),5.55111512312578e-17,0.0303030303030303,0.0303030303030304,Yes
Lobata,Agua Telha Convento,Lobata,Agua Telha (Convento),5.55111512312578e-17,0.0317460317460318,0.0317460317460319,Yes
Lemba,Ribeira Palma Praia,Lemba,Ribeira Palma (Praia),5.55111512312578e-17,0.0317460317460318,0.0317460317460319,Yes
Principe,Praia Compainha,Principe,Praia Companhia,5.55111512312578e-17,0.0333333333333334,0.0333333333333335,Yes
Mezochi,Bem posta,Mezochi,Bemposta,5.55111512312578e-17,0.0370370370370371,0.0370370370370372,Yes
Lobata,Caldeira,Lobata,Caldeiras,5.55111512312578e-17,0.0370370370370371,0.0370370370370372,Yes
Mezochi,Maracuja,Mezochi,Maracunja,5.55111512312578e-17,0.0370370370370371,0.0370370370370372,Yes
Agua Grande,Sao Joao da Vargen,Agua Grande,Sao Joao da Vargem,5.55111512312578e-17,0.0370370370370371,0.0370370370370372,Yes
Agua Grande,Rua 3 de Fevereiro,Agua Grande,Rua 3 de Fevreiro,5.55111512312578e-17,0.0381263616557735,0.0381263616557735,Yes
Principe,Hospital Velho,Principe,Hospital velho,5.55111512312578e-17,0.0476190476190477,0.0476190476190477,Yes
Cantagalo,Olivares Marim,Cantagalo,Olivares Marin,5.55111512312578e-17,0.0476190476190477,0.0476190476190477,Yes
Lemba,Santa Tereza,Lemba,Santa Teresa,5.55111512312578e-17,0.0555555555555557,0.0555555555555558,Yes
Cantagalo,Vale Formoso,Cantagalo,Vale Formosa,5.55111512312578e-17,0.0555555555555557,0.0555555555555558,Yes
Caue,Dona Agusta,Caue,Dona Augusta,5.55111512312578e-17,0.0580808080808082,0.0580808080808082,Yes
Agua Grande,Fruta Fruta,Agua Grande,Fruta fruta,5.55111512312578e-17,0.0606060606060606,0.0606060606060607,Yes
Mezochi,Quime-Quime,Mezochi,Quime Quime,5.55111512312578e-17,0.0606060606060606,0.0606060606060607,Yes
Principe,Santo Antonio II,Principe,Santo Antonio,5.55111512312578e-17,0.0625000000000001,0.0625000000000001,Yes
Mezochi,Mato Andin,Mezochi,Mato Andim,5.55111512312578e-17,0.0666666666666668,0.0666666666666668,Yes
Mezochi,Pau Quiabu,Mezochi,Pau Quiabo,5.55111512312578e-17,0.0666666666666668,0.0666666666666668,Yes
Mezochi,Riba Doque,Mezochi,Liba Doque,5.55111512312578e-17,0.0666666666666668,0.0666666666666668,Yes
Mezochi,Fugi Fala,Mezochi,Fuge Fala,5.55111512312578e-17,0.0740740740740742,0.0740740740740742,Yes
Mezochi,Sao Francisco  Mongo,Mezochi,Sao Francisco Mingo,5.55111512312578e-17,0.078654970760234,0.078654970760234,Yes
Lobata,Pr. Morro Peixe,Lobata,Praia Morro Peixe,5.55111512312578e-17,0.081045751633987,0.0810457516339871,Yes
Mezochi,Quilemba,Mezochi,Quilembu,5.55111512312578e-17,0.0833333333333334,0.0833333333333335,Yes
Mezochi,Aldeamento M. Cafe,Mezochi,Aldeam.Monte Cafe,5.55111512312578e-17,0.0871459694989107,0.0871459694989108,Yes
Mezochi,Moreira Santo,Mezochi,Amoreira Santos,5.55111512312578e-17,0.0923076923076923,0.0923076923076924,Yes
Lemba,Ribeira Palma,Lemba,Ribeira Palma Roca,5.55111512312578e-17,0.0925925925925926,0.0925925925925927,Yes
Mezochi,Bombain,Mezochi,Bombaim,5.55111512312578e-17,0.0952380952380953,0.0952380952380953,Yes
Lemba,Esprainha,Lemba,Esprainha Mar,5.55111512312578e-17,0.102564102564103,0.102564102564103,No
Mezochi,Poto Mandioco,Mezochi,Poto Manijoca,5.55111512312578e-17,0.102564102564103,0.102564102564103,No
Agua Grande,Atras do Cemiterio,Agua Grande,Atras de Cemiterio,5.55111512312578e-17,0.105664488017429,0.105664488017429,No
Mezochi,Ubua Quime,Mezochi,Uba Quime,5.55111512312578e-17,0.107407407407408,0.107407407407408,No
Agua Grande,Oque-del-Rei,Agua Grande,Oque del Rei,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Agua Grande,Rocinha Cola,Agua Grande,Lucinha Cola,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Caue,Solidade,Caue,Soliedade,5.55111512312578e-17,0.12037037037037,0.12037037037037,No
Cantagalo,Ubua Budo,Cantagalo,Uba Budo,5.55111512312578e-17,0.12037037037037,0.12037037037037,No
Lobata,Ferreira Governo,Lobata,Ferreira do Governo,5.55111512312578e-17,0.125548245614035,0.125548245614035,No
Mezochi,Clarice,Mezochi,Clarisse,5.55111512312578e-17,0.130952380952381,0.130952380952381,No
Agua Grande,Kilombo,Agua Grande,Quilombo,5.55111512312578e-17,0.130952380952381,0.130952380952381,No
Mezochi,Mulembu,Mezochi,Quilembu,5.55111512312578e-17,0.130952380952381,0.130952380952381,No
Lobata,Maianco Roca,Lobata,Maianco,5.55111512312578e-17,0.138888888888889,0.138888888888889,No
Lemba,Sao Jose Binda,Lemba,Sao Jose,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Mezochi,Agua Dago,Mezochi,Agua Cloga,5.55111512312578e-17,0.14537037037037,0.14537037037037,No
Mezochi,Ocaoco,Mezochi,Oca Oco,5.55111512312578e-17,0.150793650793651,0.150793650793651,No
Mezochi,Favorita luchan,Mezochi,Favorita,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Cantagalo,Pinheira,Cantagalo,Pinheira (Roca),5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Lemba,Santa Gueny,Lemba,Santa Jeni,5.55111512312578e-17,0.157575757575758,0.157575757575758,No
Mezochi,Santa Luzia,Mezochi,Santa Cruz,5.55111512312578e-17,0.157575757575758,0.157575757575758,No
Mezochi,Vagi Grande,Mezochi,Agua Grande,5.55111512312578e-17,0.158249158249158,0.158249158249158,No
Lemba,Santa Clara,Lemba,Santa Catarina,5.55111512312578e-17,0.158874458874459,0.158874458874459,No
Lemba,Santarem,Lemba,Santa Irene,5.55111512312578e-17,0.162878787878788,0.162878787878788,No
Mezochi,Quinta da Alegria,Mezochi,Quinta da Graca,5.55111512312578e-17,0.164705882352941,0.164705882352941,No
Lemba,Vila Sta Catarina,Lemba,Santa Catarina,5.55111512312578e-17,0.166343460461108,0.166343460461108,No
Principe,Budo Budo (P.Real),Principe,Budo Budo,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Cantagalo,Guegue Velho,Cantagalo,Guegue,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lemba,Sao Jose (Lemba),Lemba,Sao Jose,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Mezochi,Agua Palito,Mezochi,Agua Cola,5.55111512312578e-17,0.169612794612795,0.169612794612795,No
Agua Grande,Madre-de-Deus,Agua Grande,Madre Deus,5.55111512312578e-17,0.172934472934473,0.172934472934473,No
Mezochi,Agua Simao,Mezochi,Agua Seca,5.55111512312578e-17,0.174074074074074,0.174074074074074,No
Mezochi,Sao Carlos (Me-Zochi),Mezochi,Sao Carlos,5.55111512312578e-17,0.174603174603175,0.174603174603175,No
Lemba,Santa Maria,Lemba,Santa Catarina,5.55111512312578e-17,0.175541125541126,0.175541125541126,No
Cantagalo,Colonia Acoreana (Praia e Secador),Cantagalo,Colonia Acoreana,5.55111512312578e-17,0.176470588235294,0.176470588235294,No
Mezochi,Sao Jose Trindade,Mezochi,Sao Jose,5.55111512312578e-17,0.176470588235294,0.176470588235294,No
Mezochi,Moinho,Mezochi,Mongo,5.55111512312578e-17,0.177777777777778,0.177777777777778,No
Agua Grande,Palmar,Agua Grande,Palha,5.55111512312578e-17,0.177777777777778,0.177777777777778,No
Mezochi,Pente Costes,Mezochi,Pentecosta,5.55111512312578e-17,0.177777777777778,0.177777777777778,No
Mezochi,Antonio Soares,Mezochi,Antonio Vaz,5.55111512312578e-17,0.17965367965368,0.17965367965368,No
Cantagalo,Ponta Palmeira,Cantagalo,Ponta das Palmeiras,5.55111512312578e-17,0.182957393483709,0.182957393483709,No
Mezochi,C. Trindade Centro,Mezochi,Trindade,5.55111512312578e-17,0.185185185185185,0.185185185185185,No
Mezochi,Nova,Mezochi,Nova Moca,5.55111512312578e-17,0.185185185185185,0.185185185185185,No
Lobata,Poto Correia,Lobata,Correia,5.55111512312578e-17,0.186507936507937,0.186507936507937,No
Agua Grande,Quartel,Agua Grande,Quartel do Morro,5.55111512312578e-17,0.1875,0.1875,No
Principe,Monta Alegre (Principe),Principe,Montalegre,5.55111512312578e-17,0.188405797101449,0.188405797101449,No
Lobata,Aldeamento (B. Entrada),Lobata,Aldeamento de Boa,5.55111512312578e-17,0.18849104859335,0.18849104859335,No
Cantagalo,Caridade (Musseque),Cantagalo,Caridade,5.55111512312578e-17,0.192982456140351,0.192982456140351,No
Cantagalo,Messias Alves,Cantagalo,Praia Messias Alves,5.55111512312578e-17,0.195006747638327,0.195006747638327,No
Mezochi,Luchan Cola,Mezochi,Agua Cola,5.55111512312578e-17,0.195286195286195,0.195286195286195,No
Mezochi,Vila de Almas,Mezochi,Vila Ana,5.55111512312578e-17,0.195512820512821,0.195512820512821,No
Agua Grande,Agua Colma,Agua Grande,Agua Porca,5.55111512312578e-17,0.2,0.2,No
Agua Grande,Agua Serra,Agua Grande,Agua Arroz,5.55111512312578e-17,0.2,0.2,No
Lobata,Poto,Lobata,Poto Varao,5.55111512312578e-17,0.2,0.2,No
Cantagalo,Cidade Santana Alta,Cantagalo,Cidade Alta,5.55111512312578e-17,0.200956937799043,0.200956937799043,No
Principe,Praia da Lapa,Principe,Praia das Burras,5.55111512312578e-17,0.201923076923077,0.201923076923077,No
Mezochi,Micondo,Mezochi,Mongo,5.55111512312578e-17,0.20952380952381,0.20952380952381,No
Principe,Praia Seca,Principe,Praia de Abade,5.55111512312578e-17,0.20952380952381,0.20952380952381,No
Agua Grande,Vila Dolores,Agua Grande,Dolores,5.55111512312578e-17,0.21031746031746,0.21031746031746,No
Caue,Agua Coimbra,Caue,Agua Joao,5.55111512312578e-17,0.212962962962963,0.212962962962963,No
Mezochi,San Finicia,Mezochi,Sao Fenicia,5.55111512312578e-17,0.213804713804714,0.213804713804714,No
Mezochi,Mato Kilemba,Mezochi,Malembe,5.55111512312578e-17,0.214285714285714,0.214285714285714,No
Mezochi,Blublu (Me-Zochi),Mezochi,Blublu,5.55111512312578e-17,0.215686274509804,0.215686274509804,No
Lemba,Emilia,Lemba,Emilia de Ribeira,5.55111512312578e-17,0.215686274509804,0.215686274509804,No
Mezochi,Cruz Curto,Mezochi,Cruzeiro,5.55111512312578e-17,0.216666666666667,0.216666666666667,No
Lemba,Sao Carlos,Lemba,Sao Jose,5.55111512312578e-17,0.216666666666667,0.216666666666667,No
Lobata,Rio Ouro Peq.,Lobata,Rio do Ouro Pequeno,5.55111512312578e-17,0.21789248762933,0.21789248762933,No
Mezochi,Monta Alegre,Mezochi,Monte Cafe,5.55111512312578e-17,0.219444444444444,0.219444444444445,No
Mezochi,Zampalma,Mezochi,Zampile,5.55111512312578e-17,0.220238095238095,0.220238095238095,No
Principe,Quintal Sto Antonio,Principe,Santo Antonio,5.55111512312578e-17,0.220647773279352,0.220647773279352,No
Lemba,Santa Luzia,Lemba,Santa Jeni,5.55111512312578e-17,0.221212121212121,0.221212121212121,No
Cantagalo,Montes Herminio,Cantagalo,Monte Belo,5.55111512312578e-17,0.222222222222222,0.222222222222222,No
Mezochi,Vila Bombom Centro,Mezochi,Bombom,5.55111512312578e-17,0.222222222222222,0.222222222222222,No
Cantagalo,Vila Contente,Cantagalo,Vila Celeste,5.55111512312578e-17,0.222934472934473,0.222934472934473,No
Principe,Agua Namoro,Principe,Agua Doutor,5.55111512312578e-17,0.223484848484849,0.223484848484849,No
Principe,P. Sto Antonio,Principe,Santo Antonio,5.55111512312578e-17,0.228771228771229,0.228771228771229,No
Lobata,Praia Plancas,Lobata,Praia das Conchas,5.55111512312578e-17,0.229535170711641,0.229535170711641,No
Mezochi,San Maria,Mezochi,Santa Elvira,5.55111512312578e-17,0.231481481481482,0.231481481481482,No
Mezochi,Benfica (Sta Margarida),Mezochi,Benfica,5.55111512312578e-17,0.231884057971015,0.231884057971015,No
Mezochi,Gratidao,Mezochi,Ganda,5.55111512312578e-17,0.233333333333333,0.233333333333334,No
Mezochi,Lemos,Mezochi,Bemposta,5.55111512312578e-17,0.233333333333333,0.233333333333334,No
Lobata,Gonga (Sto Amaro),Lobata,Gonga,5.55111512312578e-17,0.235294117647059,0.235294117647059,No
Caue,Manuel Caroca,Caue,Vale Carmo,5.55111512312578e-17,0.236538461538462,0.236538461538462,No
Mezochi,Monte Alegre,Mezochi,Monte Cafe,5.55111512312578e-17,0.238888888888889,0.238888888888889,No
Cantagalo,Sao Francisco,Cantagalo,Sao Lourenco,5.55111512312578e-17,0.239316239316239,0.239316239316239,No
Mezochi,Quime-Quime (Lobata),Mezochi,Quime Quime,5.55111512312578e-17,0.240909090909091,0.240909090909091,No
Mezochi,Quintal de Amparo II,Mezochi,Quinta das Flores,5.55111512312578e-17,0.242156862745098,0.242156862745098,No
Mezochi,Bobo forro (Me-Zochi),Mezochi,Bobo Foro,5.55111512312578e-17,0.243386243386243,0.243386243386244,No
Cantagalo,Cantagalo,Cantagalo,Castelo,5.55111512312578e-17,0.243386243386243,0.243386243386244,No
Cantagalo,Mato Cana,Cantagalo,Santana,5.55111512312578e-17,0.243386243386243,0.243386243386244,No
Cantagalo,Vila Metade,Cantagalo,Vila Celeste,5.55111512312578e-17,0.243686868686869,0.243686868686869,No
Agua Grande,Agua Bobo,Agua Grande,Agua Arroz,5.55111512312578e-17,0.244444444444445,0.244444444444445,No
Principe,Praia Margarida,Principe,Praia das Burras,5.55111512312578e-17,0.253661616161616,0.253661616161616,No
Caue,Aldeia,Caue,Alianca,5.55111512312578e-17,0.253968253968254,0.253968253968254,No
Principe,Baracao,Principe,Malaca,5.55111512312578e-17,0.253968253968254,0.253968253968254,No
Mezochi,Pedro Paiva,Mezochi,Pedro Mateus,5.55111512312578e-17,0.26010101010101,0.26010101010101,No
Mezochi,Catap,Mezochi,Batepa,5.55111512312578e-17,0.261111111111111,0.261111111111111,No
Lemba,Benga,Lemba,Binda,5.55111512312578e-17,0.266666666666667,0.266666666666667,No
Mezochi,Laura,Mezochi,Maria,5.55111512312578e-17,0.266666666666667,0.266666666666667,No
Agua Grande,Penha,Agua Grande,Palha,5.55111512312578e-17,0.266666666666667,0.266666666666667,No
Agua Grande,Ponte Graca,Agua Grande,Ponta Mina,5.55111512312578e-17,0.268831168831169,0.268831168831169,No
Mezochi,Brazileiro,Mezochi,Cruzeiro,5.55111512312578e-17,0.272222222222222,0.272222222222222,No
Mezochi,Obolongo,Mezochi,Obo Coelho,5.55111512312578e-17,0.272222222222222,0.272222222222222,No
Agua Grande,Vila de Pantufo Centro,Agua Grande,Pantufo,5.55111512312578e-17,0.274891774891775,0.274891774891775,No
Lobata,Corrente (Rua Nova),Lobata,Correia,5.55111512312578e-17,0.275689223057644,0.275689223057644,No
Agua Grande,Diogo Nunes,Agua Grande,Dolores,5.55111512312578e-17,0.277056277056277,0.277056277056277,No
Principe,Trabalhadores,Principe,Praia de Voras,5.55111512312578e-17,0.277167277167277,0.277167277167277,No
Principe,Centro,Principe,Petroleo,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Cantagalo,Musseque,Cantagalo,Guegue,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Lobata,Rua Morta,Lobata,Agua Coimbra,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Mezochi,Ubua Coconja,Mezochi,Agua Cola,5.55111512312578e-17,0.277777777777778,0.277777777777778,No
Mezochi,Mateus Angolares,Mezochi,Quinta das Flores,5.55111512312578e-17,0.27859477124183,0.27859477124183,No
Lemba,Sant. Cantanhede,Lemba,Santa Irene,5.55111512312578e-17,0.280513468013468,0.280513468013468,No
Mezochi,Margarida Manuel,Mezochi,Margao,5.55111512312578e-17,0.284722222222222,0.284722222222222,No
Mezochi,Cabalo Mole,Mezochi,Cabeca Cal,5.55111512312578e-17,0.284848484848485,0.284848484848485,No
Principe,Sao Mateus,Principe,Sao Joaquim,5.55111512312578e-17,0.284848484848485,0.284848484848485,No
Mezochi,Mucambo,Mezochi,Malembe,5.55111512312578e-17,0.285714285714286,0.285714285714286,No
Lobata,Bosque Conde,Lobata,Oque Canco,5.55111512312578e-17,0.286507936507937,0.286507936507937,No
Cantagalo,Cidade Santana Centro,Cantagalo,Cidade Alta,5.55111512312578e-17,0.288119288119288,0.288119288119288,No
Cantagalo,Ubua budo Velho,Cantagalo,Picao Velho,5.55111512312578e-17,0.288131313131313,0.288131313131313,No
Lobata,Quinta Genial,Lobata,Agua Galo,5.55111512312578e-17,0.290598290598291,0.290598290598291,No
Mezochi,Rua Doida,Mezochi,Agua Amoreira,5.55111512312578e-17,0.290598290598291,0.290598290598291,No
Cantagalo,Agua Funda,Cantagalo,Agua Ize,5.55111512312578e-17,0.291666666666667,0.291666666666667,No
Mezochi,Macamblala,Mezochi,Madalena,5.55111512312578e-17,0.291666666666667,0.291666666666667,No
Mezochi,Pimentel,Mezochi,Pentecosta,5.55111512312578e-17,0.291666666666667,0.291666666666667,No
Mezochi,Palha,Mezochi,Plateau,5.55111512312578e-17,0.292857142857143,0.292857142857143,No
Mezochi,Carcavelos,Mezochi,Sao Carlos,5.55111512312578e-17,0.295238095238095,0.295238095238095,No
Mezochi,Amalia,Mezochi,Albertina,5.55111512312578e-17,0.296296296296296,0.296296296296296,No
Lobata,Pr. Conchas (Praia),Lobata,Plancas Praia,5.55111512312578e-17,0.29769353453564,0.29769353453564,No
Caue,Roca Nuno Oliveira,Caue,Nunes de Oliveira,5.55111512312578e-17,0.29922909334674,0.299229093346741,No
Cantagalo,Alto Douro,Cantagalo,Sao Lourenco,5.55111512312578e-17,0.3,0.3,No
Agua Grande,Coconja Cuto,Agua Grande,Cruz Curto,5.55111512312578e-17,0.3,0.3,No
Lemba,Uba Cabra,Lobata,Uba Cabra,0.3,5.55111512312578e-17,0.3,No
Lemba,Vale dos Prazeres,Lobata,Vale dos Prazeres,0.3,5.55111512312578e-17,0.3,No
Lemba,Vale Flor,Lobata,Vale Flor,0.3,5.55111512312578e-17,0.3,No
Lemba,Vila Braga,Lobata,Vila Braga,0.3,5.55111512312578e-17,0.3,No
Cantagalo,Santo Antonio,Cantagalo,Santana,5.55111512312578e-17,0.3003663003663,0.3003663003663,No
Lobata,Micondo (Lama Lama),Lobata,Micolo,5.55111512312578e-17,0.301169590643275,0.301169590643275,No
Mezochi,Obo Izaquente,Mezochi,Liba Doque,5.55111512312578e-17,0.301465201465201,0.301465201465202,No
Cantagalo,Formosa,Cantagalo,Vale Formosa,5.55111512312578e-17,0.305555555555556,0.305555555555556,No
Mezochi,Vila Madalena Centro,Mezochi,Vila Ana,5.55111512312578e-17,0.305952380952381,0.305952380952381,No
Mezochi,Corrente,Mezochi,Cola Grande,5.55111512312578e-17,0.306818181818182,0.306818181818182,No
Mezochi,San Nguembu,Mezochi,Santa Fe,5.55111512312578e-17,0.306818181818182,0.306818181818182,No
Cantagalo,Mestre Antonio,Cantagalo,Monte Belo,5.55111512312578e-17,0.314285714285714,0.314285714285714,No
Cantagalo,Alges/Voz d’America,Cantagalo,Anselmo Andrade,5.55111512312578e-17,0.314473684210526,0.314473684210526,No
Principe,Estaleiro,Principe,Montalegre,5.55111512312578e-17,0.314814814814815,0.314814814814815,No
Mezochi,Pete Pete,Mezochi,Pentecosta,5.55111512312578e-17,0.314814814814815,0.314814814814815,No
Mezochi,C. Grande Centro,Mezochi,Ganda,5.55111512312578e-17,0.316666666666667,0.316666666666667,No
Mezochi,Rodia,Mezochi,Rio Lima,5.55111512312578e-17,0.316666666666667,0.316666666666667,No
Cantagalo,Bairro 1,Cantagalo,Bernardo Faro,5.55111512312578e-17,0.318376068376068,0.318376068376068,No
Cantagalo,Bairro 2,Cantagalo,Bernardo Faro,5.55111512312578e-17,0.318376068376068,0.318376068376068,No
Lobata,Rua Nova,Lobata,Agua Coimbra,5.55111512312578e-17,0.319444444444444,0.319444444444444,No
Lemba,Brigoma,Lemba,Binda,5.55111512312578e-17,0.323809523809524,0.323809523809524,No
Mezochi,Vila de C. Grande Centro,Mezochi,Vila Ana,5.55111512312578e-17,0.325396825396826,0.325396825396826,No
Mezochi,Pema Pema,Mezochi,Piedade,5.55111512312578e-17,0.328042328042328,0.328042328042328,No
Lemba,Manga Manga,Lemba,Paga Fogo,5.55111512312578e-17,0.32996632996633,0.32996632996633,No
Agua Grande,Santo Antonio,Agua Grande,Sao Tome,5.55111512312578e-17,0.330128205128205,0.330128205128205,No
Caue,Sto Antonio Mussacavu,Caue,Santo Antonio,5.55111512312578e-17,0.331224331224331,0.331224331224331,No
Mezochi,Atras Escola Ganda,Mezochi,Agua Cola,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Cantagalo,Bairro dos Casados,Cantagalo,Baco Doca,5.55111512312578e-17,0.333333333333333,0.333333333333333,No
Lobata,Pr. Conchas (Roca),Lobata,Praia das Conchas,5.55111512312578e-17,0.334150326797386,0.334150326797386,No
Cantagalo,Domingos Laranjeiras,Cantagalo,Ponta das Palmeiras,5.55111512312578e-17,0.335805422647528,0.335805422647528,No
Caue,Favorita,Caue,Boa Vista,5.55111512312578e-17,0.339814814814815,0.339814814814815,No
Principe,Rua Feliz,Principe,Pau Fita,5.55111512312578e-17,0.339814814814815,0.339814814814815,No
Principe,Uba Caju,Principe,Nova Cuba,5.55111512312578e-17,0.339814814814815,0.339814814814815,No
Lemba,Vila de Conde Centro,Lemba,Emilia de Ribeira,5.55111512312578e-17,0.340196078431373,0.340196078431373,No
Lobata,Fernao Dias,Lobata,Bela Vista,5.55111512312578e-17,0.34040404040404,0.34040404040404,No
Mezochi,Alice,Mezochi,Alenquer,5.55111512312578e-17,0.341666666666667,0.341666666666667,No
Agua Grande,Saton,Agua Grande,Sao Tome,5.55111512312578e-17,0.341666666666667,0.341666666666667,No
Mezochi,Sto Antonio (Boca Boca),Mezochi,Ototo,5.55111512312578e-17,0.342028985507246,0.342028985507246,No
Caue,Beira Mar,Caue,Vila Malanza,5.55111512312578e-17,0.342592592592593,0.342592592592593,No
Mezochi,Vista Alegre,Mezochi,Oca Plego,5.55111512312578e-17,0.342592592592593,0.342592592592593,No
Mezochi,Vaji Lido,Mezochi,Vila Graciosa,5.55111512312578e-17,0.346153846153846,0.346153846153846,No
Mezochi,Vagi Sr Bernardo,Mezochi,Vila Ana,5.55111512312578e-17,0.347222222222222,0.347222222222222,No
Agua Grande,Agua Guegue,Agua Grande,Agua Arroz,5.55111512312578e-17,0.348484848484849,0.348484848484849,No
Cantagalo,Clara Dias,Cantagalo,Santa Luzia,5.55111512312578e-17,0.348484848484849,0.348484848484849,No
Lemba,Agua Toma,Lemba,Sao Joao,5.55111512312578e-17,0.351851851851852,0.351851851851852,No
Lemba,Boca Bela,Lemba,Rio Leca,5.55111512312578e-17,0.351851851851852,0.351851851851852,No
Lemba,Est.Princ (Nev-Sta Catr.),Lemba,Esprainha Mar,5.55111512312578e-17,0.352934472934473,0.352934472934473,No
Caue,Por do Sol,Caue,Porto Alegre,5.55111512312578e-17,0.355555555555556,0.355555555555556,No
Cantagalo,V. Celeste (A.Petroleo),Cantagalo,Vila Celeste,5.55111512312578e-17,0.360305958132045,0.360305958132045,No
Lobata,Parque Mutamba,Lobata,Lama Lama,5.55111512312578e-17,0.362433862433862,0.362433862433863,No
Principe,Agua Escada,Principe,Agua Doutor,5.55111512312578e-17,0.363636363636364,0.363636363636364,No
Lemba,Vila Mendes,Lemba,Santa Irene,5.55111512312578e-17,0.363636363636364,0.363636363636364,No
Lobata,Cristo Rei,Lobata,Conde,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Ganda,Agua Grande,Cana Blabo,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Agua Grande,Gonga,Agua Grande,Ponta Mina,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Principe,Lentapia,Principe,Bela Vista,5.55111512312578e-17,0.366666666666667,0.366666666666667,No
Principe,Caminho S.Mateus,Principe,Chimalo,5.55111512312578e-17,0.367063492063492,0.367063492063492,No
Lemba,Vila de Micolo,Lemba,Praia de Ponta Figo,5.55111512312578e-17,0.368560289612921,0.368560289612921,No
Cantagalo,Aviario de Pinheira,Cantagalo,Olivares Marin,5.55111512312578e-17,0.369799498746867,0.369799498746867,No
Lemba,Zona de Expansao,Lemba,Ponta Furada,5.55111512312578e-17,0.374007936507936,0.374007936507937,No
Lemba,Vila Sto Amaro,Lemba,Ribeira Palma Roca,5.55111512312578e-17,0.378306878306878,0.378306878306878,No
Agua Grande,Correia,Agua Grande,Dolores,5.55111512312578e-17,0.380952380952381,0.380952380952381,No
Lemba,Vila Sto Amaro Centro,Lemba,Santa Coltilde,5.55111512312578e-17,0.381673881673882,0.381673881673882,No
Caue,Bandu,Caue,Fraternidade,5.55111512312578e-17,0.383333333333333,0.383333333333333,No
Cantagalo,Cavalete Macaco,Cantagalo,Santa Cecilia,5.55111512312578e-17,0.384045584045584,0.384045584045584,No
Agua Grande,Pema Pema,Agua Grande,Agua Porca,5.55111512312578e-17,0.385185185185185,0.385185185185185,No
Agua Grande,Poto Poto,Agua Grande,Ponta Mina,5.55111512312578e-17,0.385185185185185,0.385185185185185,No
Cantagalo,Pedroma,Cantagalo,Pinheira (Roca),5.55111512312578e-17,0.387301587301587,0.387301587301587,No
Agua Grande,Blublu,Agua Grande,Budo Budo,5.55111512312578e-17,0.388888888888889,0.388888888888889,No
Caue,Emolve,Caue,Soliedade,5.55111512312578e-17,0.388888888888889,0.388888888888889,No
Lobata,Recta Micolo,Lobata,Monte Macaco,5.55111512312578e-17,0.396825396825397,0.396825396825397,No
Caue,Casa de Boi,Caue,Mateus Sampaio,5.55111512312578e-17,0.406926406926407,0.406926406926407,No
Agua Grande,Centro C. Sao Tome,Agua Grande,Sao Joao da Vargem,5.55111512312578e-17,0.407407407407408,0.407407407407408,No
Caue,Meven Ngay,Caue,Monte Mario,5.55111512312578e-17,0.415151515151515,0.415151515151515,No
Principe,Azeitona,Principe,Carolina,5.55111512312578e-17,0.416666666666667,0.416666666666667,No
Cantagalo,Gomes,Cantagalo,Guegue,5.55111512312578e-17,0.422222222222222,0.422222222222222,No
Caue,Ilheu das Rolas,Caue,Soliedade,5.55111512312578e-17,0.42962962962963,0.42962962962963,No
Agua Grande,Liberdade,Agua Grande,Atras da Cadeia,5.55111512312578e-17,0.437037037037037,0.437037037037037,No
Agua Grande,Riboque,Agua Grande,Oque del Rei,5.55111512312578e-17,0.440476190476191,0.440476190476191,No
Caue,3 de Fevereiro,Caue,Nunes de Oliveira,5.55111512312578e-17,0.442577030812325,0.442577030812325,No
Agua Grande,Bobo Forro (A.Grande),Agua Grande,Sao Joao da Vargem,5.55111512312578e-17,0.44973544973545,0.44973544973545,No
Lobata,Mussungu,Lobata,Gonga,5.55111512312578e-17,0.45,0.45,No
