adm1.x,adm2.x,adm1.y,adm2.y,adm1.distance,adm2.distance,distance,accepted
Mezochi,Caixao Grande,Mezochi,Caixao Grande,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Cachoeira,Mezochi,Cachoeira,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Riba Mato,Mezochi,Riba Mato,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Rio Lima,Mezochi,Rio Lima,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Favorita,Mezochi,Favorita,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Filipina,Mezochi,Filipina,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Praia Melao,Mezochi,Praia Melao,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Pedra Maria,Mezochi,Pedra Maria,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Pau Sabao,Mezochi,Pau Sabao,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Capela,Mezochi,Capela,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Belem,Mezochi,Belem,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Mezochi,Torres Dias,Mezochi,Torres Dias,5.55111512312578e-17,5.55111512312578e-17,1.11022302462516e-16,Yes
Agua Grande,Sao Marcal ,Agua Grande,Sao Marcal,5.55111512312578e-17,0.0303030303030303,0.0303030303030304,Yes
Lobata,Laranjeras,Lobata,Laranjeiras,5.55111512312578e-17,0.0303030303030303,0.0303030303030304,Yes
Mezochi,Bobo Forro,Mezochi,Bobo Foro,5.55111512312578e-17,0.0333333333333334,0.0333333333333335,Yes
Lobata,Agua Sampaio 2,Lobata,Agua Sampaio,5.55111512312578e-17,0.0476190476190477,0.0476190476190477,Yes
Mezochi,Pedro Mateus 1,Mezochi,Pedro Mateus,5.55111512312578e-17,0.0476190476190477,0.0476190476190477,Yes
Mezochi,Pedro Mateus 2,Mezochi,Pedro Mateus,5.55111512312578e-17,0.0476190476190477,0.0476190476190477,Yes
Mezochi,Monte Cafe 1,Mezochi,Monte Cafe,5.55111512312578e-17,0.0555555555555556,0.0555555555555556,Yes
Mezochi,Monte Cafe 2,Mezochi,Monte Cafe,5.55111512312578e-17,0.0555555555555556,0.0555555555555556,Yes
Agua Grande,Oque Del Rei,Agua Grande,Oque del Rei,5.55111512312578e-17,0.0555555555555557,0.0555555555555558,Yes
Lobata,Santa Luisa,Lobata,Santa Luzia,5.55111512312578e-17,0.0606060606060606,0.0606060606060607,Yes
Mezochi,Agua Creola,Mezochi,Agua Cola,5.55111512312578e-17,0.0606060606060606,0.0606060606060607,Yes
Lobata,Agostinho Neto Sul,Lobata,Agostinho Neto,5.55111512312578e-17,0.0740740740740742,0.0740740740740742,Yes
Lobata,Praia das Conchas Roca,Lobata,Praia das Conchas,5.55111512312578e-17,0.0757575757575759,0.0757575757575759,Yes
Mezochi,Agua Moreira,Mezochi,Agua Amoreira,5.55111512312578e-17,0.0790598290598291,0.0790598290598292,Yes
Lobata,Praia Guegue Sul,Lobata,Praia Guegue,5.55111512312578e-17,0.0833333333333334,0.0833333333333335,Yes
Mezochi,Quilemba,Mezochi,Quilembu,5.55111512312578e-17,0.0833333333333334,0.0833333333333335,Yes
Lobata,Praia das Conchas Norte,Lobata,Praia das Conchas,5.55111512312578e-17,0.0869565217391306,0.0869565217391306,Yes
Lobata,Praia das Conchas Oeste,Lobata,Praia das Conchas,5.55111512312578e-17,0.0869565217391306,0.0869565217391306,Yes
Lobata,Bela Vista Sul,Lobata,Bela Vista,5.55111512312578e-17,0.0952380952380953,0.0952380952380953,Yes
Lobata,Praia das Conchas Este 1,Lobata,Praia das Conchas,5.55111512312578e-17,0.0972222222222222,0.0972222222222223,Yes
Lobata,Praia das Conchas Este 2,Lobata,Praia das Conchas,5.55111512312578e-17,0.0972222222222222,0.0972222222222223,Yes
Lobata,Agostinho Neto Norte,Lobata,Agostinho Neto,5.55111512312578e-17,0.1,0.1,No
Mezochi,Agua da Belas,Mezochi,Agua das Belas,5.55111512312578e-17,0.100732600732601,0.100732600732601,No
Lobata,Guadalupe Sul,Lobata,Guadalupe,5.55111512312578e-17,0.102564102564103,0.102564102564103,No
Lobata,Vila Amelia Este,Lobata,Vila Amelia,5.55111512312578e-17,0.104166666666667,0.104166666666667,No
Lobata,Agostinho Neto Este 3,Lobata,Agostinho Neto,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Lobata,Agostinho Neto Centro,Lobata,Agostinho Neto,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Lobata,Agostinho Neto Este 2,Lobata,Agostinho Neto,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Lobata,Agostinho Neto Este 1,Lobata,Agostinho Neto,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Lobata,Mesquita Sul,Lobata,Mesquita,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Mezochi,Sao Jose Sul,Mezochi,Sao Jose,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Mezochi,Pedro Mateus Oeste,Mezochi,Pedro Mateus,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Mezochi,Monte Cafe Este,Mezochi,Monte Cafe,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Mezochi,Pedro Mateus Norte,Mezochi,Pedro Mateus,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Mezochi,Madalena Sul,Mezochi,Madalena,5.55111512312578e-17,0.111111111111111,0.111111111111111,No
Lobata,Plancas ,Lobata,Plancas I,5.55111512312578e-17,0.115740740740741,0.115740740740741,No
Lobata,Vila Amelia Norte,Lobata,Vila Amelia,5.55111512312578e-17,0.117647058823529,0.11764705882353,No
Lobata,Santa Clara Lobata,Lobata,Santa Clara,5.55111512312578e-17,0.12962962962963,0.12962962962963,No
Lobata,Santo Amaro Este 2,Lobata,Santo Amaro,5.55111512312578e-17,0.12962962962963,0.12962962962963,No
Lobata,Santo Amaro Este 1,Lobata,Santo Amaro,5.55111512312578e-17,0.12962962962963,0.12962962962963,No
Lobata,Santo Amaro Este 3,Lobata,Santo Amaro,5.55111512312578e-17,0.12962962962963,0.12962962962963,No
Lobata,Micolo Sul,Lobata,Micolo,5.55111512312578e-17,0.133333333333333,0.133333333333333,No
Lobata,Batelo Sul,Lobata,Batelo,5.55111512312578e-17,0.133333333333333,0.133333333333333,No
Lobata,Guadalupe Norte,Lobata,Guadalupe,5.55111512312578e-17,0.133333333333333,0.133333333333333,No
Lobata,Caldairas,Lobata,Caldeiras,5.55111512312578e-17,0.136574074074074,0.136574074074074,No
Lobata,Agua Casada Norte 2,Lobata,Agua Casada,5.55111512312578e-17,0.140350877192983,0.140350877192983,No
Lobata,Agua Casada Norte 1,Lobata,Agua Casada,5.55111512312578e-17,0.140350877192983,0.140350877192983,No
Mezochi,Agua Tanque e Gleba,Mezochi,Agua Tanque,5.55111512312578e-17,0.140350877192983,0.140350877192983,No
Lobata,Canavial Oeste,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Santarem Oeste,Lobata,Santarem,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Canavial Sul 3,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Mesquita Norte,Lobata,Mesquita,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Canavial Sul 2,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Canavial Sul 5,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Canavial Sul 4,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Canavial Sul 1,Lobata,Canavial,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Mezochi,Rio Lima Oeste,Mezochi,Rio Lima,5.55111512312578e-17,0.142857142857143,0.142857142857143,No
Lobata,Guadalupe Centro,Lobata,Guadalupe,5.55111512312578e-17,0.145833333333333,0.145833333333333,No
Mezochi,Bobo Forro Oeste,Mezochi,Bobo Foro,5.55111512312578e-17,0.145833333333333,0.145833333333333,No
Lobata,Conde Sul,Lobata,Conde,5.55111512312578e-17,0.148148148148148,0.148148148148148,No
Mezochi,Ototo Sul,Mezochi,Ototo,5.55111512312578e-17,0.148148148148148,0.148148148148148,No
Mezochi,Monte Cafe Aleia 3,Mezochi,Monte Cafe,5.55111512312578e-17,0.148148148148148,0.148148148148148,No
Lobata,Vale de Prazeres,Lobata,Vale dos Prazeres,5.55111512312578e-17,0.148937908496732,0.148937908496732,No
Lobata,Canavial Este 4,Lobata,Canavial,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Lobata,Canavial Este 1,Lobata,Canavial,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Lobata,Canavial Este 3,Lobata,Canavial,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Lobata,Canavial Este 2,Lobata,Canavial,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Lobata,Canavial Centro,Lobata,Canavial,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Mezochi,Trindade Centro,Mezochi,Trindade,5.55111512312578e-17,0.155555555555556,0.155555555555556,No
Agua Grande,Agua Marcal,Agua Grande,Sao Marcal,5.55111512312578e-17,0.157575757575758,0.157575757575758,No
Mezochi,Monte Cafe Aldeia 2,Mezochi,Monte Cafe,5.55111512312578e-17,0.157894736842105,0.157894736842105,No
Mezochi,Monte Cafe Aldeia 1,Mezochi,Monte Cafe,5.55111512312578e-17,0.157894736842105,0.157894736842105,No
Mezochi,Monte Cafe Aldeia 4,Mezochi,Monte Cafe,5.55111512312578e-17,0.157894736842105,0.157894736842105,No
Lobata,Santo Amaro e Aviario,Lobata,Santo Amaro,5.55111512312578e-17,0.158730158730159,0.158730158730159,No
Lobata,Ferreira Governo Centro,Lobata,Ferreira do Governo,5.55111512312578e-17,0.164081701839139,0.164081701839139,No
Agua Grande,Fundacao Popular e Vila Fernanda,Agua Grande,Fundacao Popular,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lobata,Micolo Oeste,Lobata,Micolo,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lobata,Batelo Norte,Lobata,Batelo,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lobata,Canavial Norte 2,Lobata,Canavial,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lobata,Canavial Norte 1,Lobata,Canavial,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Mezochi,Abade Java,Mezochi,Abade,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Mezochi,Margao Norte,Mezochi,Margao,5.55111512312578e-17,0.166666666666667,0.166666666666667,No
Lobata,Morro Peixe Centro,Lobata,Morro Peixe Praia,5.55111512312578e-17,0.171023965141612,0.171023965141612,No
Agua Grande,Almeirim e Amparo,Agua Grande,Almeirim,5.55111512312578e-17,0.176470588235294,0.176470588235294,No
Lobata,Ferreira Governo Este,Lobata,Ferreira do Governo,5.55111512312578e-17,0.177011155339329,0.177011155339329,No
Mezochi,Margao/Batepa,Mezochi,Margao,5.55111512312578e-17,0.17948717948718,0.17948717948718,No
Mezochi,Santa Isabel,Mezochi,Santa Fe,5.55111512312578e-17,0.180555555555556,0.180555555555556,No
Mezochi,Agua Moreira Norte,Mezochi,Agua Amoreira,5.55111512312578e-17,0.180911680911681,0.180911680911681,No
Lobata,Morro Peixe Este,Lobata,Morro Peixe Praia,5.55111512312578e-17,0.181372549019608,0.181372549019608,No
Agua Grande,Madre de Deus Este,Agua Grande,Madre Deus,5.55111512312578e-17,0.181481481481481,0.181481481481482,No
Lobata,Gonga Oeste,Lobata,Gonga,5.55111512312578e-17,0.181818181818182,0.181818181818182,No
Lobata,Conde Oeste,Lobata,Conde,5.55111512312578e-17,0.181818181818182,0.181818181818182,No
Mezochi,Ototo Oeste,Mezochi,Ototo,5.55111512312578e-17,0.181818181818182,0.181818181818182,No
Mezochi,Belem Norte,Mezochi,Belem,5.55111512312578e-17,0.181818181818182,0.181818181818182,No
Mezochi,Agua Lama e Quifinda,Mezochi,Agua Lama,5.55111512312578e-17,0.183333333333333,0.183333333333333,No
Mezochi,S. Januario,Mezochi,Sao Januario,5.55111512312578e-17,0.185858585858586,0.185858585858586,No
Lobata,Ferreira Governo Oeste,Lobata,Ferreira do Governo,5.55111512312578e-17,0.189276667604841,0.189276667604841,No
Mezochi,Bom Sucesso,Mezochi,Bom Jesus,5.55111512312578e-17,0.190446127946128,0.190446127946128,No
Mezochi,Montalvao & Nao Passa,Mezochi,Montalvao,5.55111512312578e-17,0.19047619047619,0.190476190476191,No
Mezochi,Uba Quime Sao Fenicia,Mezochi,Uba Quime,5.55111512312578e-17,0.19047619047619,0.190476190476191,No
Agua Grande,Madre de Deus Oeste,Agua Grande,Madre Deus,5.55111512312578e-17,0.191228070175439,0.191228070175439,No
Mezochi,Sao Jose Monte cafe,Mezochi,Sao Jose,5.55111512312578e-17,0.192982456140351,0.192982456140351,No
Agua Grande,Vila Maria e Sao Gabriel,Agua Grande,Vila Maria,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Lobata,Sao Carlos (Fernao Dias),Lobata,Sao Carlos,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Prado Este 2,Mezochi,Prado,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Ototo Este 1,Mezochi,Ototo,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Prado (Roca),Mezochi,Prado,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Prado Este 1,Mezochi,Prado,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Ototo Centro,Mezochi,Ototo,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Mezochi,Ototo Este 2,Mezochi,Ototo,5.55111512312578e-17,0.194444444444444,0.194444444444444,No
Lobata,Morro Peixe Sul 3,Lobata,Morro Peixe Praia,5.55111512312578e-17,0.196078431372549,0.196078431372549,No
Lobata,Morro Peixe Sul 2,Lobata,Morro Peixe Praia,5.55111512312578e-17,0.196078431372549,0.196078431372549,No
Lobata,Morro Peixe Sul 1,Lobata,Morro Peixe Praia,5.55111512312578e-17,0.196078431372549,0.196078431372549,No
Lobata,Vila Moura,Lobata,Vila Braga,5.55111512312578e-17,0.2,0.2,No
Mezochi,Sao Jose (V. Alegre),Mezochi,Sao Jose,5.55111512312578e-17,0.2,0.2,No
Lobata,Praia da Juventude,Lobata,Praia Guegue,5.55111512312578e-17,0.203703703703704,0.203703703703704,No
Lobata,Gonga Oeste 2,Lobata,Gonga,5.55111512312578e-17,0.205128205128205,0.205128205128205,No
Lobata,Praia dos Tamarindos,Lobata,Praia das Conchas,5.55111512312578e-17,0.206442577030812,0.206442577030812,No
Mezochi,Sao Jose (V. Alegre) Sul,Mezochi,Sao Jose,5.55111512312578e-17,0.222222222222222,0.222222222222222,No
Mezochi,Gratidao,Mezochi,Ganda,5.55111512312578e-17,0.233333333333333,0.233333333333334,No
Mezochi,Lemos,Mezochi,Bemposta,5.55111512312578e-17,0.233333333333333,0.233333333333334,No
Lobata,Micolo e Praia Micolo,Lobata,Micolo,5.55111512312578e-17,0.238095238095238,0.238095238095238,No
Mezochi,Benfica (Santa Margarida),Mezochi,Benfica,5.55111512312578e-17,0.24,0.24,No
Mezochi,Montalegre,Mezochi,Montalvao,5.55111512312578e-17,0.244444444444445,0.244444444444445,No
Lobata,Praia dos Tamarindos Sul,Lobata,Praia das Conchas,5.55111512312578e-17,0.245331465919701,0.245331465919701,No
Mezochi,Almas e Cola Grande,Mezochi,Almas,5.55111512312578e-17,0.245614035087719,0.245614035087719,No
Lobata,Mesquita e Uba Cabra e Santarem,Lobata,Mesquita,5.55111512312578e-17,0.247311827956989,0.247311827956989,No
Lobata,Praia da Juventude Oeste,Lobata,Praia Guegue,5.55111512312578e-17,0.25,0.25,No
Lobata,Batepa Norte,Lobata,Batelo,5.55111512312578e-17,0.25,0.25,No
